Record Type,Record ID,Document Number,Vendor ID,Message
Driver Record,91942,,K68,Inactive Agent
Driver Record,94245,,K68,Inactive Agent
Driver Record,96469,,K68,Inactive Agent
Driver Record,99236,,K68,Inactive Agent
Driver Record,106026,,K68,Inactive Agent
Driver Record,112139,,K68,Inactive Agent
Driver Record,118472,,K68,Inactive Agent
Driver Record,124034,,K68,Inactive Agent
Driver Record,129139,,K68,Inactive Agent
Driver Record,133940,,K68,Inactive Agent
Driver Record,138935,,K68,Inactive Agent
Driver Record,145044,,K68,Inactive Agent
Driver Record,150424,,K68,Inactive Agent
Driver Record,190456,,K68,Inactive Agent
Driver Record,61851,,K69,Inactive Agent
Driver Record,64255,,K69,Inactive Agent
Driver Record,66369,,K69,Inactive Agent
Driver Record,69553,,K69,Inactive Agent
Driver Record,71917,,K69,Inactive Agent
Driver Record,74148,,K69,Inactive Agent
Driver Record,76172,,K69,Inactive Agent
Driver Record,79955,,K69,Inactive Agent
Driver Record,82624,,K69,Inactive Agent
Driver Record,84149,,K69,Inactive Agent
Driver Record,87435,,K69,Inactive Agent
Driver Record,89249,,K69,Inactive Agent
Driver Record,92382,,K69,Inactive Agent
Driver Record,94319,,K69,Inactive Agent
Driver Record,96540,,K69,Inactive Agent
Driver Record,103947,,K69,Inactive Agent
Driver Record,109752,,K69,Inactive Agent
Driver Record,115651,,K69,Inactive Agent
Driver Record,121348,,K69,Inactive Agent
Driver Record,126743,,K69,Inactive Agent
Driver Record,129528,,K69,Inactive Agent
Driver Record,136649,,K69,Inactive Agent
Driver Record,142146,,K69,Inactive Agent
Driver Record,148446,,K69,Inactive Agent
Driver Record,154150,,K69,Inactive Agent
Driver Record,159246,,K69,Inactive Agent
Driver Record,163651,,K69,Inactive Agent
Driver Record,198814,,K87,Inactive Agent
Driver Record,527,,L0R,Inactive Agent
Driver Record,1428,,L0R,Inactive Agent
Driver Record,2525,,L0R,Inactive Agent
Driver Record,3429,,L0R,Inactive Agent
Driver Record,5930,,L0R,Inactive Agent
Driver Record,6977,,L0R,Inactive Agent
Driver Record,8015,,L0R,Inactive Agent
Driver Record,10217,,L0R,Inactive Agent
Driver Record,12030,,L0R,Inactive Agent
Driver Record,13624,,L0R,Inactive Agent
Driver Record,14826,,L0R,Inactive Agent
Driver Record,17127,,L0R,Inactive Agent
Driver Record,19120,,L0R,Inactive Agent
Driver Record,20934,,L0R,Inactive Agent
Driver Record,22150,,L0R,Inactive Agent
Driver Record,23823,,L0R,Inactive Agent
Driver Record,25228,,L0R,Inactive Agent
Driver Record,25555,,L0R,Inactive Agent
Driver Record,27157,,L0R,Inactive Agent
Driver Record,29335,,L0R,Inactive Agent
Driver Record,33222,,L0R,Inactive Agent
Driver Record,35427,,L0R,Inactive Agent
Driver Record,37424,,L0R,Inactive Agent
Driver Record,40032,,L0R,Inactive Agent
Driver Record,42721,,L0R,Inactive Agent
Driver Record,44923,,L0R,Inactive Agent
Driver Record,47429,,L0R,Inactive Agent
Driver Record,49134,,L0R,Inactive Agent
Driver Record,51719,,L0R,Inactive Agent
Driver Record,54423,,L0R,Inactive Agent
Driver Record,56819,,L0R,Inactive Agent
Driver Record,59717,,L0R,Inactive Agent
Driver Record,61618,,L0R,Inactive Agent
Driver Record,64316,,L0R,Inactive Agent
Driver Record,69622,,L0R,Inactive Agent
Driver Record,528,,L0S,Inactive Agent
Driver Record,1429,,L0S,Inactive Agent
Driver Record,2526,,L0S,Inactive Agent
Driver Record,3430,,L0S,Inactive Agent
Driver Record,5931,,L0S,Inactive Agent
Driver Record,6675,,L0S,Inactive Agent
Driver Record,7654,,L0S,Inactive Agent
Driver Record,9296,,L0S,Inactive Agent
Driver Record,11054,,L0S,Inactive Agent
Driver Record,12658,,L0S,Inactive Agent
Driver Record,14463,,L0S,Inactive Agent
Driver Record,16064,,L0S,Inactive Agent
Driver Record,17487,,L0S,Inactive Agent
Driver Record,20538,,L0S,Inactive Agent
Driver Record,21833,,L0S,Inactive Agent
Driver Record,22860,,L0S,Inactive Agent
Driver Record,24362,,L0S,Inactive Agent
Driver Record,25705,,L0S,Inactive Agent
Driver Record,27458,,L0S,Inactive Agent
Driver Record,29422,,L0S,Inactive Agent
Driver Record,33022,,L0S,Inactive Agent
Driver Record,34001,,L0S,Inactive Agent
Driver Record,36348,,L0S,Inactive Agent
Driver Record,40033,,L0S,Inactive Agent
Driver Record,42322,,L0S,Inactive Agent
Driver Record,43560,,L0S,Inactive Agent
Driver Record,46138,,L0S,Inactive Agent
Driver Record,47660,,L0S,Inactive Agent
Driver Record,50591,,L0S,Inactive Agent
Driver Record,53460,,L0S,Inactive Agent
Driver Record,55764,,L0S,Inactive Agent
Driver Record,58459,,L0S,Inactive Agent
Driver Record,60359,,L0S,Inactive Agent
Driver Record,62761,,L0S,Inactive Agent
Driver Record,65845,,L0S,Inactive Agent
Driver Record,68360,,L0S,Inactive Agent
Driver Record,530,,L0U,Inactive Agent
Driver Record,1431,,L0U,Inactive Agent
Driver Record,2528,,L0U,Inactive Agent
Driver Record,3432,,L0U,Inactive Agent
Driver Record,5933,,L0U,Inactive Agent
Driver Record,533,,L0Y,Inactive Agent
Driver Record,1434,,L0Y,Inactive Agent
Driver Record,2531,,L0Y,Inactive Agent
Driver Record,3435,,L0Y,Inactive Agent
Driver Record,5936,,L0Y,Inactive Agent
Driver Record,6979,,L0Y,Inactive Agent
Driver Record,8414,,L0Y,Inactive Agent
Driver Record,10710,,L0Y,Inactive Agent
Driver Record,11721,,L0Y,Inactive Agent
Driver Record,13721,,L0Y,Inactive Agent
Driver Record,15812,,L0Y,Inactive Agent
Driver Record,535,,L10,Inactive Agent
Driver Record,1436,,L10,Inactive Agent
Driver Record,2533,,L10,Inactive Agent
Driver Record,3437,,L10,Inactive Agent
Driver Record,5938,,L10,Inactive Agent
Driver Record,6679,,L10,Inactive Agent
Driver Record,7658,,L10,Inactive Agent
Driver Record,8856,,L10,Inactive Agent
Driver Record,11160,,L10,Inactive Agent
Driver Record,12855,,L10,Inactive Agent
Driver Record,14362,,L10,Inactive Agent
Driver Record,16450,,L10,Inactive Agent
Driver Record,17950,,L10,Inactive Agent
Driver Record,20747,,L10,Inactive Agent
Driver Record,22324,,L10,Inactive Agent
Driver Record,23430,,L10,Inactive Agent
Driver Record,24939,,L10,Inactive Agent
Driver Record,26528,,L10,Inactive Agent
Driver Record,28334,,L10,Inactive Agent
Driver Record,29524,,L10,Inactive Agent
Driver Record,32922,,L10,Inactive Agent
Driver Record,35722,,L10,Inactive Agent
Driver Record,37226,,L10,Inactive Agent
Driver Record,39922,,L10,Inactive Agent
Driver Record,42522,,L10,Inactive Agent
Driver Record,538,,L13,Inactive Agent
Driver Record,1439,,L13,Inactive Agent
Driver Record,2536,,L13,Inactive Agent
Driver Record,3440,,L13,Inactive Agent
Driver Record,5941,,L13,Inactive Agent
Driver Record,6682,,L13,Inactive Agent
Driver Record,7661,,L13,Inactive Agent
Driver Record,9298,,L13,Inactive Agent
Driver Record,11055,,L13,Inactive Agent
Driver Record,12659,,L13,Inactive Agent
Driver Record,14464,,L13,Inactive Agent
Driver Record,16065,,L13,Inactive Agent
Driver Record,17585,,L13,Inactive Agent
Driver Record,20633,,L13,Inactive Agent
Driver Record,21932,,L13,Inactive Agent
Driver Record,22861,,L13,Inactive Agent
Driver Record,24463,,L13,Inactive Agent
Driver Record,25948,,L13,Inactive Agent
Driver Record,27158,,L13,Inactive Agent
Driver Record,28747,,L13,Inactive Agent
Driver Record,35526,,L13,Inactive Agent
Driver Record,37354,,L13,Inactive Agent
Driver Record,40140,,L13,Inactive Agent
Driver Record,42423,,L13,Inactive Agent
Driver Record,47221,,L13,Inactive Agent
Driver Record,49029,,L13,Inactive Agent
Driver Record,54225,,L13,Inactive Agent
Driver Record,64516,,L13,Inactive Agent
Driver Record,10804,,L14,Inactive Agent
Driver Record,540,,L16,Inactive Agent
Driver Record,1441,,L16,Inactive Agent
Driver Record,2538,,L16,Inactive Agent
Driver Record,3442,,L16,Inactive Agent
Driver Record,5943,,L16,Inactive Agent
Driver Record,6684,,L16,Inactive Agent
Driver Record,7663,,L16,Inactive Agent
Driver Record,9434,,L16,Inactive Agent
Driver Record,11161,,L16,Inactive Agent
Driver Record,12962,,L16,Inactive Agent
Driver Record,14363,,L16,Inactive Agent
Driver Record,16361,,L16,Inactive Agent
Driver Record,17663,,L16,Inactive Agent
Driver Record,29193,,L27,Inactive Agent
Driver Record,32847,,L27,Inactive Agent
Driver Record,35463,,L27,Inactive Agent
Driver Record,37642,,L27,Inactive Agent
Driver Record,40231,,L27,Inactive Agent
Driver Record,42697,,L27,Inactive Agent
Driver Record,44957,,L27,Inactive Agent
Driver Record,46950,,L27,Inactive Agent
Driver Record,49174,,L27,Inactive Agent
Driver Record,546,,LA3,Inactive Agent
Driver Record,1447,,LA3,Inactive Agent
Driver Record,2546,,LA3,Inactive Agent
Driver Record,3448,,LA3,Inactive Agent
Driver Record,5949,,LA3,Inactive Agent
Driver Record,6689,,LA3,Inactive Agent
Driver Record,7668,,LA3,Inactive Agent
Driver Record,8955,,LA3,Inactive Agent
Driver Record,11056,,LA3,Inactive Agent
Driver Record,12660,,LA3,Inactive Agent
Driver Record,14645,,LA3,Inactive Agent
Driver Record,16066,,LA3,Inactive Agent
Driver Record,17586,,LA3,Inactive Agent
Driver Record,20634,,LA3,Inactive Agent
Driver Record,22153,,LA3,Inactive Agent
Driver Record,23647,,LA3,Inactive Agent
Driver Record,25229,,LA3,Inactive Agent
Driver Record,26331,,LA3,Inactive Agent
Driver Record,27930,,LA3,Inactive Agent
Driver Record,29144,,LA3,Inactive Agent
Driver Record,33330,,LA3,Inactive Agent
Driver Record,35342,,LA3,Inactive Agent
Driver Record,37356,,LA3,Inactive Agent
Driver Record,38763,,LA3,Inactive Agent
Driver Record,42722,,LA3,Inactive Agent
Driver Record,45025,,LA3,Inactive Agent
Driver Record,47020,,LA3,Inactive Agent
Driver Record,48060,,LA3,Inactive Agent
Driver Record,52018,,LA3,Inactive Agent
Driver Record,53363,,LA3,Inactive Agent
Driver Record,55463,,LA3,Inactive Agent
Driver Record,58161,,LA3,Inactive Agent
Driver Record,60817,,LA3,Inactive Agent
Driver Record,63151,,LA3,Inactive Agent
Driver Record,65472,,LA3,Inactive Agent
Driver Record,68263,,LA3,Inactive Agent
Driver Record,71159,,LA3,Inactive Agent
Driver Record,73560,,LA3,Inactive Agent
Driver Record,75663,,LA3,Inactive Agent
Driver Record,78607,,LA3,Inactive Agent
Driver Record,81005,,LA3,Inactive Agent
Driver Record,83860,,LA3,Inactive Agent
Driver Record,86413,,LA3,Inactive Agent
Driver Record,88807,,LA3,Inactive Agent
Driver Record,91060,,LA3,Inactive Agent
Driver Record,93458,,LA3,Inactive Agent
Driver Record,111258,,LA3,Inactive Agent
Driver Record,121218,,LA3,Inactive Agent
Driver Record,123357,,LA3,Inactive Agent
Driver Record,547,,LA5,Inactive Agent
Driver Record,1448,,LA5,Inactive Agent
Driver Record,2548,,LA5,Inactive Agent
Driver Record,3449,,LA5,Inactive Agent
Driver Record,5950,,LA5,Inactive Agent
Driver Record,6690,,LA5,Inactive Agent
Driver Record,7669,,LA5,Inactive Agent
Driver Record,9155,,LA5,Inactive Agent
Driver Record,11162,,LA5,Inactive Agent
Driver Record,12550,,LA5,Inactive Agent
Driver Record,14465,,LA5,Inactive Agent
Driver Record,16451,,LA5,Inactive Agent
Driver Record,17490,,LA5,Inactive Agent
Driver Record,19856,,LA5,Inactive Agent
Driver Record,21261,,LA5,Inactive Agent
Driver Record,23106,,LA5,Inactive Agent
Driver Record,24657,,LA5,Inactive Agent
Driver Record,25707,,LA5,Inactive Agent
Driver Record,28227,,LA5,Inactive Agent
Driver Record,29423,,LA5,Inactive Agent
Driver Record,32823,,LA5,Inactive Agent
Driver Record,35428,,LA5,Inactive Agent
Driver Record,37126,,LA5,Inactive Agent
Driver Record,40141,,LA5,Inactive Agent
Driver Record,42323,,LA5,Inactive Agent
Driver Record,44824,,LA5,Inactive Agent
Driver Record,47322,,LA5,Inactive Agent
Driver Record,54324,,LA5,Inactive Agent
Driver Record,61818,,LA5,Inactive Agent
Driver Record,551,,LAA,Inactive Agent
Driver Record,1452,,LAA,Inactive Agent
Driver Record,2552,,LAA,Inactive Agent
Driver Record,3453,,LAA,Inactive Agent
Driver Record,5954,,LAA,Inactive Agent
Driver Record,555,,LAE,Inactive Agent
Driver Record,1456,,LAE,Inactive Agent
Driver Record,2556,,LAE,Inactive Agent
Driver Record,3457,,LAE,Inactive Agent
Driver Record,5958,,LAE,Inactive Agent
Driver Record,6697,,LAE,Inactive Agent
Driver Record,7676,,LAE,Inactive Agent
Driver Record,9156,,LAE,Inactive Agent
Driver Record,11163,,LAE,Inactive Agent
Driver Record,12465,,LAE,Inactive Agent
Driver Record,14071,,LAE,Inactive Agent
Driver Record,16169,,LAE,Inactive Agent
Driver Record,17588,,LAE,Inactive Agent
Driver Record,20750,,LAE,Inactive Agent
Driver Record,22032,,LAE,Inactive Agent
Driver Record,23108,,LAE,Inactive Agent
Driver Record,24658,,LAE,Inactive Agent
Driver Record,26743,,LAE,Inactive Agent
Driver Record,28031,,LAE,Inactive Agent
Driver Record,29525,,LAE,Inactive Agent
Driver Record,33331,,LAE,Inactive Agent
Driver Record,35527,,LAE,Inactive Agent
Driver Record,37520,,LAE,Inactive Agent
Driver Record,40142,,LAE,Inactive Agent
Driver Record,41563,,LAE,Inactive Agent
Driver Record,44924,,LAE,Inactive Agent
Driver Record,46072,,LAE,Inactive Agent
Driver Record,48061,,LAE,Inactive Agent
Driver Record,50765,,LAE,Inactive Agent
Driver Record,53364,,LAE,Inactive Agent
Driver Record,55767,,LAE,Inactive Agent
Driver Record,58162,,LAE,Inactive Agent
Driver Record,60750,,LAE,Inactive Agent
Driver Record,63065,,LAE,Inactive Agent
Driver Record,65926,,LAE,Inactive Agent
Driver Record,68264,,LAE,Inactive Agent
Driver Record,71260,,LAE,Inactive Agent
Driver Record,73750,,LAE,Inactive Agent
Driver Record,75664,,LAE,Inactive Agent
Driver Record,78854,,LAE,Inactive Agent
Driver Record,81258,,LAE,Inactive Agent
Driver Record,83861,,LAE,Inactive Agent
Driver Record,86415,,LAE,Inactive Agent
Driver Record,88809,,LAE,Inactive Agent
Driver Record,91561,,LAE,Inactive Agent
Driver Record,94513,,LAE,Inactive Agent
Driver Record,96059,,LAE,Inactive Agent
Driver Record,98957,,LAE,Inactive Agent
Driver Record,105259,,LAE,Inactive Agent
Driver Record,111639,,LAE,Inactive Agent
Driver Record,557,,LAG,Inactive Agent
Driver Record,1458,,LAG,Inactive Agent
Driver Record,2558,,LAG,Inactive Agent
Driver Record,3459,,LAG,Inactive Agent
Driver Record,5960,,LAG,Inactive Agent
Driver Record,558,,M02,Inactive Agent
Driver Record,1459,,M02,Inactive Agent
Driver Record,2560,,M02,Inactive Agent
Driver Record,3460,,M02,Inactive Agent
Driver Record,5961,,M02,Inactive Agent
Driver Record,563,,M09,Inactive Agent
Driver Record,1464,,M09,Inactive Agent
Driver Record,2565,,M09,Inactive Agent
Driver Record,3465,,M09,Inactive Agent
Driver Record,5966,,M09,Inactive Agent
Driver Record,571,,M0I,Inactive Agent
Driver Record,1472,,M0I,Inactive Agent
Driver Record,2574,,M0I,Inactive Agent
Driver Record,3473,,M0I,Inactive Agent
Driver Record,5974,,M0I,Inactive Agent
Driver Record,6708,,M0I,Inactive Agent
Driver Record,7687,,M0I,Inactive Agent
Driver Record,9041,,M0I,Inactive Agent
Driver Record,11165,,M0I,Inactive Agent
Driver Record,12966,,M0I,Inactive Agent
Driver Record,14072,,M0I,Inactive Agent
Driver Record,16364,,M0I,Inactive Agent
Driver Record,17867,,M0I,Inactive Agent
Driver Record,20245,,M0I,Inactive Agent
Driver Record,574,,M0Q,Inactive Agent
Driver Record,1475,,M0Q,Inactive Agent
Driver Record,2577,,M0Q,Inactive Agent
Driver Record,3476,,M0Q,Inactive Agent
Driver Record,5977,,M0Q,Inactive Agent
Driver Record,576,,M0S,Inactive Agent
Driver Record,1477,,M0S,Inactive Agent
Driver Record,2579,,M0S,Inactive Agent
Driver Record,3478,,M0S,Inactive Agent
Driver Record,5979,,M0S,Inactive Agent
Driver Record,6711,,M0S,Inactive Agent
Driver Record,7690,,M0S,Inactive Agent
Driver Record,9505,,M0S,Inactive Agent
Driver Record,11445,,M0S,Inactive Agent
Driver Record,12467,,M0S,Inactive Agent
Driver Record,14468,,M0S,Inactive Agent
Driver Record,16622,,M0S,Inactive Agent
Driver Record,17954,,M0S,Inactive Agent
Driver Record,20146,,M0S,Inactive Agent
Driver Record,21667,,M0S,Inactive Agent
Driver Record,32317,,M0S,Inactive Agent
Driver Record,37127,,M0S,Inactive Agent
Driver Record,39924,,M0S,Inactive Agent
Driver Record,46922,,M0S,Inactive Agent
Driver Record,49030,,M0S,Inactive Agent
Driver Record,51820,,M0S,Inactive Agent
Driver Record,673,,N07,Inactive Agent
Driver Record,1633,,N07,Inactive Agent
Driver Record,2588,,N07,Inactive Agent
Driver Record,3634,,N07,Inactive Agent
Driver Record,6135,,N07,Inactive Agent
Driver Record,7116,,N07,Inactive Agent
Driver Record,7923,,N07,Inactive Agent
Driver Record,8872,,N07,Inactive Agent
Driver Record,11071,,N07,Inactive Agent
Driver Record,12481,,N07,Inactive Agent
Driver Record,14657,,N07,Inactive Agent
Driver Record,16183,,N07,Inactive Agent
Driver Record,17678,,N07,Inactive Agent
Driver Record,19971,,N07,Inactive Agent
Driver Record,21730,,N07,Inactive Agent
Driver Record,22874,,N07,Inactive Agent
Driver Record,24570,,N07,Inactive Agent
Driver Record,26035,,N07,Inactive Agent
Driver Record,27752,,N07,Inactive Agent
Driver Record,45226,,N07,Inactive Agent
Driver Record,585,,N0B,Inactive Agent
Driver Record,1486,,N0B,Inactive Agent
Driver Record,2591,,N0B,Inactive Agent
Driver Record,3487,,N0B,Inactive Agent
Driver Record,5988,,N0B,Inactive Agent
Driver Record,6718,,N0B,Inactive Agent
Driver Record,7697,,N0B,Inactive Agent
Driver Record,8959,,N0B,Inactive Agent
Driver Record,10966,,N0B,Inactive Agent
Driver Record,12860,,N0B,Inactive Agent
Driver Record,14469,,N0B,Inactive Agent
Driver Record,16624,,N0B,Inactive Agent
Driver Record,17668,,N0B,Inactive Agent
Driver Record,19961,,N0B,Inactive Agent
Driver Record,21668,,N0B,Inactive Agent
Driver Record,23145,,N0B,Inactive Agent
Driver Record,24661,,N0B,Inactive Agent
Driver Record,26014,,N0B,Inactive Agent
Driver Record,27463,,N0B,Inactive Agent
Driver Record,51920,,N0B,Inactive Agent
Driver Record,590,,N0G,Inactive Agent
Driver Record,1491,,N0G,Inactive Agent
Driver Record,2596,,N0G,Inactive Agent
Driver Record,3492,,N0G,Inactive Agent
Driver Record,5993,,N0G,Inactive Agent
Driver Record,591,,N0I,Inactive Agent
Driver Record,1492,,N0I,Inactive Agent
Driver Record,2597,,N0I,Inactive Agent
Driver Record,3493,,N0I,Inactive Agent
Driver Record,5994,,N0I,Inactive Agent
Driver Record,6723,,N0I,Inactive Agent
Driver Record,7702,,N0I,Inactive Agent
Driver Record,9358,,N0I,Inactive Agent
Driver Record,11061,,N0I,Inactive Agent
Driver Record,12664,,N0I,Inactive Agent
Driver Record,14470,,N0I,Inactive Agent
Driver Record,16071,,N0I,Inactive Agent
Driver Record,17497,,N0I,Inactive Agent
Driver Record,20246,,N0I,Inactive Agent
Driver Record,21548,,N0I,Inactive Agent
Driver Record,23215,,N0I,Inactive Agent
Driver Record,24762,,N0I,Inactive Agent
Driver Record,25460,,N0I,Inactive Agent
Driver Record,27746,,N0I,Inactive Agent
Driver Record,28469,,N0I,Inactive Agent
Driver Record,31721,,N0I,Inactive Agent
Driver Record,34460,,N0I,Inactive Agent
Driver Record,36520,,N0I,Inactive Agent
Driver Record,38862,,N0I,Inactive Agent
Driver Record,41266,,N0I,Inactive Agent
Driver Record,43766,,N0I,Inactive Agent
Driver Record,46418,,N0I,Inactive Agent
Driver Record,48161,,N0I,Inactive Agent
Driver Record,50465,,N0I,Inactive Agent
Driver Record,53467,,N0I,Inactive Agent
Driver Record,55771,,N0I,Inactive Agent
Driver Record,58626,,N0I,Inactive Agent
Driver Record,60826,,N0I,Inactive Agent
Driver Record,62868,,N0I,Inactive Agent
Driver Record,65934,,N0I,Inactive Agent
Driver Record,68720,,N0I,Inactive Agent
Driver Record,70767,,N0I,Inactive Agent
Driver Record,73753,,N0I,Inactive Agent
Driver Record,75473,,N0I,Inactive Agent
Driver Record,600,,N13,Inactive Agent
Driver Record,1501,,N13,Inactive Agent
Driver Record,2607,,N13,Inactive Agent
Driver Record,3502,,N13,Inactive Agent
Driver Record,6003,,N13,Inactive Agent
Driver Record,6986,,N13,Inactive Agent
Driver Record,8016,,N13,Inactive Agent
Driver Record,10218,,N13,Inactive Agent
Driver Record,12032,,N13,Inactive Agent
Driver Record,13625,,N13,Inactive Agent
Driver Record,15026,,N13,Inactive Agent
Driver Record,17025,,N13,Inactive Agent
Driver Record,18922,,N13,Inactive Agent
Driver Record,20938,,N13,Inactive Agent
Driver Record,22033,,N13,Inactive Agent
Driver Record,23332,,N13,Inactive Agent
Driver Record,25031,,N13,Inactive Agent
Driver Record,26233,,N13,Inactive Agent
Driver Record,28131,,N13,Inactive Agent
Driver Record,29148,,N13,Inactive Agent
Driver Record,32824,,N13,Inactive Agent
Driver Record,35528,,N13,Inactive Agent
Driver Record,37361,,N13,Inactive Agent
Driver Record,40146,,N13,Inactive Agent
Driver Record,42324,,N13,Inactive Agent
Driver Record,45224,,N13,Inactive Agent
Driver Record,47323,,N13,Inactive Agent
Driver Record,49237,,N13,Inactive Agent
Driver Record,601,,N14,Inactive Agent
Driver Record,1502,,N14,Inactive Agent
Driver Record,2608,,N14,Inactive Agent
Driver Record,3503,,N14,Inactive Agent
Driver Record,6004,,N14,Inactive Agent
Driver Record,602,,N15,Inactive Agent
Driver Record,1503,,N15,Inactive Agent
Driver Record,2609,,N15,Inactive Agent
Driver Record,3504,,N15,Inactive Agent
Driver Record,6005,,N15,Inactive Agent
Driver Record,603,,N16,Inactive Agent
Driver Record,1504,,N16,Inactive Agent
Driver Record,2610,,N16,Inactive Agent
Driver Record,3505,,N16,Inactive Agent
Driver Record,6006,,N16,Inactive Agent
Driver Record,6987,,N16,Inactive Agent
Driver Record,8223,,N16,Inactive Agent
Driver Record,10415,,N16,Inactive Agent
Driver Record,11626,,N16,Inactive Agent
Driver Record,13325,,N16,Inactive Agent
Driver Record,14732,,N16,Inactive Agent
Driver Record,16946,,N16,Inactive Agent
Driver Record,19419,,N16,Inactive Agent
Driver Record,20753,,N16,Inactive Agent
Driver Record,21836,,N16,Inactive Agent
Driver Record,23432,,N16,Inactive Agent
Driver Record,25146,,N16,Inactive Agent
Driver Record,26627,,N16,Inactive Agent
Driver Record,28339,,N16,Inactive Agent
Driver Record,29147,,N16,Inactive Agent
Driver Record,33332,,N16,Inactive Agent
Driver Record,35230,,N16,Inactive Agent
Driver Record,37360,,N16,Inactive Agent
Driver Record,39925,,N16,Inactive Agent
Driver Record,42425,,N16,Inactive Agent
Driver Record,676,,P06,Inactive Agent
Driver Record,1636,,P06,Inactive Agent
Driver Record,2614,,P06,Inactive Agent
Driver Record,3637,,P06,Inactive Agent
Driver Record,6138,,P06,Inactive Agent
Driver Record,6999,,P06,Inactive Agent
Driver Record,8127,,P06,Inactive Agent
Driver Record,10219,,P06,Inactive Agent
Driver Record,12122,,P06,Inactive Agent
Driver Record,13528,,P06,Inactive Agent
Driver Record,15029,,P06,Inactive Agent
Driver Record,16732,,P06,Inactive Agent
Driver Record,19023,,P06,Inactive Agent
Driver Record,20547,,P06,Inactive Agent
Driver Record,21937,,P06,Inactive Agent
Driver Record,23826,,P06,Inactive Agent
Driver Record,25152,,P06,Inactive Agent
Driver Record,26236,,P06,Inactive Agent
Driver Record,28342,,P06,Inactive Agent
Driver Record,29427,,P06,Inactive Agent
Driver Record,32826,,P06,Inactive Agent
Driver Record,35531,,P06,Inactive Agent
Driver Record,37366,,P06,Inactive Agent
Driver Record,40151,,P06,Inactive Agent
Driver Record,42640,,P06,Inactive Agent
Driver Record,45423,,P06,Inactive Agent
Driver Record,47325,,P06,Inactive Agent
Driver Record,49034,,P06,Inactive Agent
Driver Record,51622,,P06,Inactive Agent
Driver Record,54230,,P06,Inactive Agent
Driver Record,57314,,P06,Inactive Agent
Driver Record,59817,,P06,Inactive Agent
Driver Record,61721,,P06,Inactive Agent
Driver Record,63921,,P06,Inactive Agent
Driver Record,66820,,P06,Inactive Agent
Driver Record,69519,,P06,Inactive Agent
Driver Record,681,,P0B,Inactive Agent
Driver Record,1641,,P0B,Inactive Agent
Driver Record,2619,,P0B,Inactive Agent
Driver Record,3642,,P0B,Inactive Agent
Driver Record,6143,,P0B,Inactive Agent
Driver Record,7000,,P0B,Inactive Agent
Driver Record,8227,,P0B,Inactive Agent
Driver Record,10118,,P0B,Inactive Agent
Driver Record,11628,,P0B,Inactive Agent
Driver Record,13228,,P0B,Inactive Agent
Driver Record,15130,,P0B,Inactive Agent
Driver Record,16377,,P0B,Inactive Agent
Driver Record,18318,,P0B,Inactive Agent
Driver Record,20831,,P0B,Inactive Agent
Driver Record,22236,,P0B,Inactive Agent
Driver Record,23435,,P0B,Inactive Agent
Driver Record,24948,,P0B,Inactive Agent
Driver Record,26750,,P0B,Inactive Agent
Driver Record,28343,,P0B,Inactive Agent
Driver Record,29233,,P0B,Inactive Agent
Driver Record,33337,,P0B,Inactive Agent
Driver Record,35728,,P0B,Inactive Agent
Driver Record,37429,,P0B,Inactive Agent
Driver Record,682,,P0C,Inactive Agent
Driver Record,1642,,P0C,Inactive Agent
Driver Record,2620,,P0C,Inactive Agent
Driver Record,3643,,P0C,Inactive Agent
Driver Record,6144,,P0C,Inactive Agent
Driver Record,7001,,P0C,Inactive Agent
Driver Record,8417,,P0C,Inactive Agent
Driver Record,10712,,P0C,Inactive Agent
Driver Record,12037,,P0C,Inactive Agent
Driver Record,13132,,P0C,Inactive Agent
Driver Record,15324,,P0C,Inactive Agent
Driver Record,16952,,P0C,Inactive Agent
Driver Record,18924,,P0C,Inactive Agent
Driver Record,20943,,P0C,Inactive Agent
Driver Record,21938,,P0C,Inactive Agent
Driver Record,23734,,P0C,Inactive Agent
Driver Record,25035,,P0C,Inactive Agent
Driver Record,26335,,P0C,Inactive Agent
Driver Record,28134,,P0C,Inactive Agent
Driver Record,29155,,P0C,Inactive Agent
Driver Record,32925,,P0C,Inactive Agent
Driver Record,35627,,P0C,Inactive Agent
Driver Record,37130,,P0C,Inactive Agent
Driver Record,38966,,P0C,Inactive Agent
Driver Record,41577,,P0C,Inactive Agent
Driver Record,43574,,P0C,Inactive Agent
Driver Record,46083,,P0C,Inactive Agent
Driver Record,49141,,P0C,Inactive Agent
Driver Record,604,,P0Q,Inactive Agent
Driver Record,1505,,P0Q,Inactive Agent
Driver Record,2629,,P0Q,Inactive Agent
Driver Record,3506,,P0Q,Inactive Agent
Driver Record,6007,,P0Q,Inactive Agent
Driver Record,691,,P0T,Inactive Agent
Driver Record,1651,,P0T,Inactive Agent
Driver Record,2631,,P0T,Inactive Agent
Driver Record,3652,,P0T,Inactive Agent
Driver Record,6153,,P0T,Inactive Agent
Driver Record,692,,P0U,Inactive Agent
Driver Record,1652,,P0U,Inactive Agent
Driver Record,2632,,P0U,Inactive Agent
Driver Record,3653,,P0U,Inactive Agent
Driver Record,6154,,P0U,Inactive Agent
Driver Record,7002,,P0U,Inactive Agent
Driver Record,7924,,P0U,Inactive Agent
Driver Record,10521,,P0U,Inactive Agent
Driver Record,11923,,P0U,Inactive Agent
